ANP_ID,Codigo_SIG,ANP,PM,PM_link,FECHA,MODIFICAS,Cate_DEC_1,Cate_Man_1,Region_1,Estado,Municipio,Categoria,Zonificaci,Subzonific,nombre_1,ID,Pesca Comercial,Pesca Deportiva,Pesca,Buceo
24,5.1.03.142,Islas Marías,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-%20MARIAS.pdf,10/6/2011,,RB,RB,Occidente y Pacífico Centro,Nayarit,Frente a la costa de San Blas,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales Marina I,IM1,206,NO,NO,SI,NO
24,5.1.03.142,Islas Marías,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-%20MARIAS.pdf,10/6/2011,,RB,RB,Occidente y Pacífico Centro,Nayarit,Frente a la costa de San Blas,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales Marina II,IM2,207,NO,NO,SI,NO
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Marietas1,96,SI,SI,SI,SI
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona de Amortiguamiento,Uso Restringido,Uso Restringido 3 (UR-3),Marietas4,97,NO,NO,NO,SI
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona de Amortiguamiento,Uso Público,Uso Público 2 (UP-2),Marietas6,98,NO,NO,NO,SI
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona de Amortiguamiento,Uso Público,Uso Público 3 (UP-3),Marietas7,99,NO,NO,NO,SI
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona de Amortiguamiento,Uso Restringido,Uso Restringido 1 (UR-1),Marietas2,100,NO,NO,NO,SI
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona de Amortiguamiento,Uso Restringido,Uso Restringido 2 (UR-2),Marietas3,101,NO,NO,NO,SI
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona de Amortiguamiento,Uso Público,Uso Público 1 (UP-1),Marietas5,102,NO,NO,NO,SI
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona de Amortiguamiento,Zona de Recuperación,Subzona de Recuperación,Marietas8,103,NO,NO,NO,NO
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona Núcleo,Zona de Protección,Subzona de Protección 2,,327,NO,NO,NO,NO
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona Núcleo,Zona de Protección,Subzona de Protección 1,,328,NO,NO,NO,NO
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona Núcleo,Zona de Protección,Subzona de Protección 1,,329,NO,NO,NO,NO
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona Núcleo,Zona de Protección,Subzona de Protección 1,,330,NO,NO,NO,NO
25,5.3.08.158,Islas Marietas,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2013/AVISOmarietas.pdf,25/02/2011,,PN,PN,Occidente y Pacífico Centro,Nayarit,Frente a la costa del municipio Bahía de Banderas,Zona Núcleo,Zona de Protección,Subzona de Protección 1,,331,NO,NO,NO,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamento,Zona de Amortiguamiento,Manejo de Baja Intensidad,,547,ND,ND,ND,ND
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamento,Zona de Amortiguamiento,Manejo de Baja Intensidad,,548,ND,ND,ND,ND
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L1,246,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L2,247,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L9,248,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L10,249,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L11,250,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L12,251,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L13,252,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L14,253,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L15,254,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L16,255,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L17,256,SI,SI,SI,NO
26,,Laguna de Terminos,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AvisoTerminos.pdf,4/6/1997,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,,Campeche,"Carmen, Palizada y Champotón",Zona de Amortiguamiento,Zona de Amortiguamiento,Cuerpos de Agua,L18,257,SI,SI,SI,NO
28,9.7.01.110,Yum Balam,SI,https://www.conanp.gob.mx/programademanejo/ACUERDOYUMBALAM.pdf,5/10/2018,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Península de Yucatán y Caribe Mexicano,Quintana Roo,Lázaro Cárdenas e Isla Mujeres,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Arrecife Los Cuevones,54,NO,NO,NO,SI
28,9.7.01.110,Yum Balam,SI,https://www.conanp.gob.mx/programademanejo/ACUERDOYUMBALAM.pdf,5/10/2018,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Península de Yucatán y Caribe Mexicano,Quintana Roo,Lázaro Cárdenas e Isla Mujeres,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Franja Marina frente a Isla Grande,55,ND,ND,SI,SI
28,9.7.01.110,Yum Balam,SI,https://www.conanp.gob.mx/programademanejo/ACUERDOYUMBALAM.pdf,5/10/2018,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Península de Yucatán y Caribe Mexicano,Quintana Roo,Lázaro Cárdenas e Isla Mujeres,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Laguna Conil,56,ND,ND,SI,SI
28,9.7.01.110,Yum Balam,SI,https://www.conanp.gob.mx/programademanejo/ACUERDOYUMBALAM.pdf,5/10/2018,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Península de Yucatán y Caribe Mexicano,Quintana Roo,Lázaro Cárdenas e Isla Mujeres,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales Marina,Porción Marina,57,SI,SI,SI,SI
28,9.7.01.110,Yum Balam,SI,https://www.conanp.gob.mx/programademanejo/ACUERDOYUMBALAM.pdf,5/10/2018,,AREA DE PROTECCIÓN DE FLORA Y FAUNA,AREA DE PROTECCIÓN DE FLORA Y FAUNA,Península de Yucatán y Caribe Mexicano,Quintana Roo,Lázaro Cárdenas e Isla Mujeres,Zona Núcleo,Zona de Preservación,Subzona de Preservación,Laguna Conil 2,275,ND,ND,SI,ND
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Tiburón Ballena 2,18,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Marinos,19,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Talud de Sian Ka'an,20,SI,SI,SI,ND
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Laguna Chacmochuch,21,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,Extracción de Arena-1,22,SI,NO,SI,NO
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,Extracción de Arena-2,23,SI,NO,SI,NO
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Uaymil-Xahuayxol-1,24,SI,NO,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Uso Público,Uso Público,Riviera Maya-Mahahual-1,25,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Uso Público,Uso Público,Refugio Bahía de Akumal,26,NO,NO,NO,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Uso Público,Uso Público,Refugio Akumal Franja Marino Costera,27,NO,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Uaymil-Xahuayxol-2,28,SI,NO,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Uso Público,Uso Público,Playa del Carmen y Tulum-Sian Ka'an-1,29,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Uso Público,Uso Público,Riviera Maya-Mahahual-2,30,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Uso Público,Uso Público,Playa del Carmen y Tulum-Sian Ka'an-2,31,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Uso Público,Uso Público,Isla Blanca,32,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Tiburones y Rayas-1,33,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Tiburones y Rayas-2,34,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Tiburones y Rayas-3,35,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Tiburones y Rayas-4,36,SI,SI,SI,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Arrowsmith,37,SI,SI,SI,ND
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Playa Xcacel,267,NO,NO,NO,NO
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Playa Xcacel,268,NO,NO,NO,NO
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Amortiguamiento,Uso Público,Uso Público,Tiburón Toro,271,NO,NO,NO,SI
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona Núcleo,Zona Núcleo,Uso Restringido,Humedales de Boca Iglesias,266,NO,NO,NO,NO
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona Núcleo,Zona Núcleo,Uso Restringido,Laguna Chacmochuch 2,269,NO,NO,NO,NO
29,9.1.09.178,Caribe Mexicano,SI,https://www.conanp.gob.mx/programademanejo/resumenes/RESUMENCARIBEMEXICANO.pdf,30/11/2018,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona Núcleo,Zona Núcleo,Uso Restringido,Zona Marina Xcacel-Xcacelito,270,NO,NO,NO,NO
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Pacífico Profundo,Tehuantepec,304,SI,SI,SI,ND
